modelID,modelName,brandID,brandName,levelID,levelName,nation,haveOnSale,kouBeiNumOnSale,kouBeiNumHaltSale,mainBrandID,mainBrandName,categoryID,categoryName,nationID,powerID,powerName,powerCategoryID,powerCategoryName,minGuidePrice,maxGuidePrice,isCrawl,isCalc,isShow,isDelete,ventureID,ventureName,brandLevelID,brandLevelName
442,速腾,8,一汽-大众,a,紧凑型车,德国,1,0,0,1,大众,1,轿车,49,11,汽油动力,1,燃油动力,12.88,22.58,1,1,1,2,1,合资,1,非豪华
448,轩逸,92,东风日产,a,紧凑型车,日本,1,0,0,63,日产,1,轿车,81,11,汽油动力,1,燃油动力,9.98,21.48,1,1,1,2,1,合资,1,非豪华
449,思迪,32,广汽本田,a0,小型车,日本,0,0,0,14,本田,1,轿车,81,11,汽油动力,1,燃油动力,9.38,12.48,1,1,1,2,1,合资,1,非豪华
3068,标致301,38,东风标致,a,紧凑型车,法国,1,0,0,13,标致,1,轿车,33,11,汽油动力,1,燃油动力,8.47,11.97,1,1,1,2,1,合资,1,非豪华
3066,马自达CX-7,11,一汽马自达,suvb,中型SUV,日本,0,0,0,58,马自达,2,SUV,81,11,汽油动力,1,燃油动力,19.98,27.38,1,1,1,2,1,合资,1,非豪华
454,锐欧,57,东风悦达起亚,a0,小型车,韩国,0,0,0,62,起亚,1,轿车,82,11,汽油动力,1,燃油动力,6.98,10.48,1,1,1,2,1,合资,1,非豪华
458,蓝瑟,51,东南汽车,a,紧凑型车,日本,0,0,0,68,三菱,1,轿车,81,11,汽油动力,1,燃油动力,6.98,11.48,1,1,1,2,1,合资,1,非豪华
3073,名图,27,北京现代,b,中型车,韩国,1,0,0,12,现代,1,轿车,82,11,汽油动力,1,燃油动力,12.98,18.98,1,1,1,2,1,合资,1,非豪华
463,沃尔沃S40,181,长安沃尔沃,a,紧凑型车,瑞典,0,0,0,70,沃尔沃,1,轿车,46,11,汽油动力,1,燃油动力,20.9,37.8,1,1,1,2,1,合资,2,豪华
465,派朗,34,南京菲亚特,a0,小型车,意大利,0,0,0,11,菲亚特,1,轿车,39,11,汽油动力,1,燃油动力,7.48,8.38,1,1,1,2,1,合资,1,非豪华
3085,凌派,32,广汽本田,a,紧凑型车,日本,1,0,0,14,本田,1,轿车,81,11,汽油动力,1,燃油动力,9.98,14.98,1,1,1,2,1,合资,1,非豪华
475,骏逸,92,东风日产,mpv,MPV,日本,0,0,0,63,日产,3,MPV,81,11,汽油动力,1,燃油动力,13.88,16.23,1,1,1,2,1,合资,1,非豪华
476,雪铁龙C2,37,东风雪铁龙,a0,小型车,法国,0,0,0,72,雪铁龙,1,轿车,33,11,汽油动力,1,燃油动力,7.18,10.68,1,1,1,2,1,合资,1,非豪华
483,三菱戈蓝,51,东南汽车,b,中型车,日本,0,0,0,68,三菱,1,轿车,81,11,汽油动力,1,燃油动力,14.98,21.98,1,1,1,2,1,合资,1,非豪华
487,克莱斯勒300C,180,北京克莱斯勒,c,中大型车,美国,0,0,0,9,克莱斯勒,1,轿车,1,11,汽油动力,1,燃油动力,30,50.9,1,1,1,2,1,合资,1,非豪华
488,SLS赛威,122,上汽通用凯迪拉克,c,中大型车,美国,0,0,0,47,凯迪拉克,1,轿车,1,11,汽油动力,1,燃油动力,38.88,82.8,1,1,1,2,1,合资,2,豪华
496,迈腾,8,一汽-大众,b,中型车,德国,1,0,0,1,大众,1,轿车,49,11,汽油动力,1,燃油动力,18.61,33.48,1,1,1,2,1,合资,1,非豪华
498,麦柯斯,43,长安福特,mpv,MPV,美国,0,0,0,8,福特,3,MPV,1,11,汽油动力,1,燃油动力,19.48,24.58,1,1,1,2,1,合资,1,非豪华
3923,乐风RV,139,上汽通用雪佛兰,a0,小型车,美国,0,0,0,71,雪佛兰,1,轿车,1,11,汽油动力,1,燃油动力,7.49,9.99,1,1,1,2,1,合资,1,非豪华
2619,标致3008,38,东风标致,suva,紧凑型SUV,法国,1,0,0,13,标致,2,SUV,33,11,汽油动力,1,燃油动力,13.97,22.32,1,1,1,2,1,合资,1,非豪华
3941,宝马2系旅行车,29,华晨宝马,a,紧凑型车,德国,1,0,0,15,宝马,1,轿车,49,11,汽油动力,1,燃油动力,21.98,32.98,1,1,1,2,1,合资,2,豪华
3957,西玛,92,东风日产,b,中型车,日本,1,0,0,63,日产,1,轿车,81,11,汽油动力,1,燃油动力,23.48,26.78,1,1,1,2,1,合资,1,非豪华
3959,领动,27,北京现代,a,紧凑型车,韩国,1,0,0,12,现代,1,轿车,82,11,汽油动力,1,燃油动力,9.98,15.18,1,1,1,2,1,合资,1,非豪华
3954,起亚KX5,57,东风悦达起亚,suva,紧凑型SUV,韩国,1,0,0,62,起亚,2,SUV,82,11,汽油动力,1,燃油动力,15.48,23.18,1,1,1,2,1,合资,1,非豪华
3968,马自达CX-4,11,一汽马自达,suva,紧凑型SUV,日本,1,0,0,58,马自达,2,SUV,81,11,汽油动力,1,燃油动力,14.08,21.58,1,1,1,2,1,合资,1,非豪华
3963,DS 4S,357,长安标致雪铁龙,a,紧凑型车,法国,1,0,0,169,DS,1,轿车,33,11,汽油动力,1,燃油动力,14.99,22.99,1,1,1,2,1,合资,2,豪华
3964,高尔夫·嘉旅,8,一汽-大众,a,紧凑型车,德国,1,0,0,1,大众,1,轿车,49,11,汽油动力,1,燃油动力,12.88,19.79,1,1,1,2,1,合资,1,非豪华
2649,索纳塔,27,北京现代,b,中型车,韩国,2,0,0,12,现代,1,轿车,82,11,汽油动力,1,燃油动力,12.38,22.8,1,1,1,2,1,合资,1,非豪华
3989,凯迪拉克XT5,122,上汽通用凯迪拉克,suvb,中型SUV,美国,1,0,0,47,凯迪拉克,2,SUV,1,11,汽油动力,1,燃油动力,32.97,53.99,1,1,1,2,1,合资,2,豪华
5731,天逸 C5 AIRCROSS新能源,37,东风雪铁龙,suva,紧凑型SUV,法国,2,0,0,72,雪铁龙,2,SUV,33,0,无数据,0,无数据,0,0,1,0,0,2,1,合资,1,非豪华
4430,辉昂新能源,58,上汽大众,c,中大型车,德国,2,0,0,1,大众,1,轿车,49,0,无数据,0,无数据,0,0,1,0,0,2,1,合资,1,非豪华
3104,杰德,151,东风本田,a,紧凑型车,日本,1,0,0,14,本田,1,轿车,81,11,汽油动力,1,燃油动力,12.99,18.38,1,1,1,2,1,合资,1,非豪华
3103,朗行,58,上汽大众,a,紧凑型车,德国,0,0,0,1,大众,1,轿车,49,11,汽油动力,1,燃油动力,11.29,16.39,1,1,1,2,1,合资,1,非豪华
4435,骁途,35,长安铃木,suva0,小型SUV,日本,1,0,0,53,铃木,2,SUV,81,11,汽油动力,1,燃油动力,9.98,15.98,1,1,1,2,1,合资,1,非豪华
505,雅力士,155,广汽丰田,a0,小型车,日本,0,0,0,3,丰田,1,轿车,81,11,汽油动力,1,燃油动力,8.7,12.56,1,1,1,2,1,合资,1,非豪华
509,奥迪A6,9,一汽-大众奥迪,c,中大型车,德国,0,0,0,33,奥迪,1,轿车,49,11,汽油动力,1,燃油动力,30.8,54.17,1,1,1,2,1,合资,2,豪华
4453,柯珞克,162,上汽斯柯达,suva,紧凑型SUV,捷克,1,0,0,67,斯柯达,2,SUV,420,11,汽油动力,1,燃油动力,12.99,17.74,1,1,1,2,1,合资,1,非豪华
519,明锐,162,上汽斯柯达,a,紧凑型车,捷克,1,0,0,67,斯柯达,1,轿车,420,11,汽油动力,1,燃油动力,9.98,21.09,1,1,1,2,1,合资,1,非豪华
4462,捷豹XEL,376,奇瑞捷豹路虎,b,中型车,英国,1,0,0,44,捷豹,1,轿车,44,11,汽油动力,1,燃油动力,28.18,42.58,1,1,1,2,1,合资,2,豪华
3131,风迪思,51,东南汽车,a,紧凑型车,日本,0,0,0,68,三菱,1,轿车,81,11,汽油动力,1,燃油动力,9.88,14.98,1,1,1,2,1,合资,1,非豪华
3126,YARiS L 致炫,155,广汽丰田,a0,小型车,日本,1,0,0,3,丰田,1,轿车,81,11,汽油动力,1,燃油动力,6.88,10.88,1,1,1,2,1,合资,1,非豪华
522,骊威,92,东风日产,a0,小型车,日本,0,0,0,63,日产,1,轿车,81,11,汽油动力,1,燃油动力,7.98,12.98,1,1,1,2,1,合资,1,非豪华
525,林荫大道,93,上汽通用别克,c,中大型车,美国,0,0,0,38,别克,1,轿车,1,11,汽油动力,1,燃油动力,30.89,49.88,1,1,1,2,1,合资,1,非豪华
526,卡罗拉,40,一汽丰田,a,紧凑型车,日本,1,0,0,3,丰田,1,轿车,81,11,汽油动力,1,燃油动力,10.58,19.98,1,1,1,2,1,合资,1,非豪华
528,帕萨特,58,上汽大众,b,中型车,德国,1,0,0,1,大众,1,轿车,49,11,汽油动力,1,燃油动力,16.61,33.8,1,1,1,2,1,合资,1,非豪华
529,天语 SX4,35,长安铃木,a,紧凑型车,日本,0,0,0,53,铃木,1,轿车,81,11,汽油动力,1,燃油动力,7.98,13.48,1,1,1,2,1,合资,1,非豪华
4487,别克GL6,93,上汽通用别克,mpv,MPV,美国,1,0,0,38,别克,3,MPV,1,11,汽油动力,1,燃油动力,13.99,16.69,1,1,1,2,1,合资,1,非豪华
3154,阿特兹,11,一汽马自达,b,中型车,日本,1,0,0,58,马自达,1,轿车,81,11,汽油动力,1,燃油动力,17.58,23.98,1,1,1,2,1,合资,1,非豪华
4496,伊兰特EV,27,北京现代,a,紧凑型车,韩国,0,0,0,12,现代,1,轿车,82,21,纯电动力,2,新能源,19.98,20.28,1,1,1,2,1,合资,1,非豪华
3158,沃尔沃S60,367,沃尔沃亚太,b,中型车,瑞典,1,0,0,70,沃尔沃,1,轿车,46,11,汽油动力,1,燃油动力,24.98,39.09,1,1,1,2,1,合资,2,豪华
3170,奥迪A3,9,一汽-大众奥迪,a,紧凑型车,德国,1,0,0,33,奥迪,1,轿车,49,11,汽油动力,1,燃油动力,18.49,29.67,1,1,1,2,1,合资,2,豪华
3175,致胜,43,长安福特,b,中型车,美国,0,0,0,8,福特,1,轿车,1,11,汽油动力,1,燃油动力,17.98,19.48,1,1,1,2,1,合资,1,非豪华
3171,速派,162,上汽斯柯达,b,中型车,捷克,1,0,0,67,斯柯达,1,轿车,420,11,汽油动力,1,燃油动力,15.49,27.68,1,1,1,2,1,合资,1,非豪华
564,逍客,92,东风日产,suva,紧凑型SUV,日本,1,0,0,63,日产,2,SUV,81,11,汽油动力,1,燃油动力,13.98,21.98,1,1,1,2,1,合资,1,非豪华
565,狮跑,57,东风悦达起亚,suva,紧凑型SUV,韩国,0,0,0,62,起亚,2,SUV,82,11,汽油动力,1,燃油动力,10.98,23.88,1,1,1,2,1,合资,1,非豪华
3185,锋驭,35,长安铃木,suva0,小型SUV,日本,0,0,0,53,铃木,2,SUV,81,11,汽油动力,1,燃油动力,10.98,16.48,1,1,1,2,1,合资,1,非豪华
574,凯领,51,东南汽车,mpv,MPV,美国,0,0,0,41,道奇,3,MPV,1,11,汽油动力,1,燃油动力,23.9,33.9,1,1,1,2,1,合资,1,非豪华
577,蒙迪欧-致胜,43,长安福特,b,中型车,美国,0,0,0,8,福特,1,轿车,1,11,汽油动力,1,燃油动力,16.98,25.68,1,1,1,2,1,合资,1,非豪华
3197,朗境,58,上汽大众,a,紧凑型车,德国,0,0,0,1,大众,1,轿车,49,11,汽油动力,1,燃油动力,14.89,17.19,1,1,1,2,1,合资,1,非豪华
586,悦动,27,北京现代,a,紧凑型车,韩国,1,0,0,12,现代,1,轿车,82,11,汽油动力,1,燃油动力,7.88,14.68,1,1,1,2,1,合资,1,非豪华
588,奔驰C级,152,北京奔驰,b,中型车,德国,1,0,0,36,奔驰,1,轿车,49,11,汽油动力,1,燃油动力,30.78,50.8,1,1,1,2,1,合资,2,豪华
2751,思铭,151,东风本田,a,紧凑型车,日本,0,0,0,162,思铭,1,轿车,81,11,汽油动力,1,燃油动力,9.99,11.98,1,1,1,2,1,合资,1,非豪华
2768,劲炫ASX,355,广汽三菱,suva,紧凑型SUV,日本,1,0,0,68,三菱,2,SUV,81,11,汽油动力,1,燃油动力,9.98,20.28,1,1,1,2,1,合资,1,非豪华
2767,菲翔,427,广汽菲克菲亚特,a,紧凑型车,意大利,0,0,0,11,菲亚特,1,轿车,39,11,汽油动力,1,燃油动力,10.08,16.88,1,1,1,2,1,合资,1,非豪华
2764,朗动,27,北京现代,a,紧凑型车,韩国,0,0,0,12,现代,1,轿车,82,11,汽油动力,1,燃油动力,10.58,14.98,1,1,1,2,1,合资,1,非豪华
2786,本田C,32,广汽本田,b,中型车,日本,2,0,0,14,本田,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,1,合资,1,非豪华
2784,本田S,151,东风本田,a,紧凑型车,日本,0,0,0,14,本田,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,1,合资,1,非豪华
4505,KX CROSS,57,东风悦达起亚,a0,小型车,韩国,1,0,0,62,起亚,1,轿车,82,11,汽油动力,1,燃油动力,7.49,9.09,1,1,1,2,1,合资,1,非豪华
4523,凯绅,57,东风悦达起亚,b,中型车,韩国,1,0,0,62,起亚,1,轿车,82,11,汽油动力,1,燃油动力,12.88,14.98,1,1,1,2,1,合资,1,非豪华
4526,奥迪A6L新能源,9,一汽-大众奥迪,c,中大型车,德国,1,0,0,33,奥迪,1,轿车,49,22,PHEV,2,新能源,45.48,50.8,1,1,1,2,1,合资,2,豪华
3207,凯迪拉克ATS-L,122,上汽通用凯迪拉克,b,中型车,美国,0,0,0,47,凯迪拉克,1,轿车,1,11,汽油动力,1,燃油动力,27.38,42.88,1,1,1,2,1,合资,2,豪华
4552,阅朗,93,上汽通用别克,a,紧凑型车,美国,1,0,0,38,别克,1,轿车,1,11,汽油动力,1,燃油动力,11.99,14.69,1,1,1,2,1,合资,1,非豪华
614,朗逸,58,上汽大众,a,紧凑型车,德国,1,0,0,1,大众,1,轿车,49,11,汽油动力,1,燃油动力,9.99,16.69,1,1,1,2,1,合资,1,非豪华
4570,新世纪,93,上汽通用别克,b,中型车,美国,0,0,0,38,别克,1,轿车,1,0,无数据,0,无数据,0,0,1,0,0,2,1,合资,1,非豪华
633,宝来,8,一汽-大众,a,紧凑型车,德国,1,0,0,1,大众,1,轿车,49,11,汽油动力,1,燃油动力,9.88,15.6,1,1,1,2,1,合资,1,非豪华
3234,标致2008,38,东风标致,suva0,小型SUV,法国,1,0,0,13,标致,2,SUV,33,11,汽油动力,1,燃油动力,8.97,16.37,1,1,1,2,1,合资,1,非豪华
634,天籁,92,东风日产,b,中型车,日本,1,0,0,63,日产,1,轿车,81,11,汽油动力,1,燃油动力,17.58,37.18,1,1,1,2,1,合资,1,非豪华
639,世嘉,37,东风雪铁龙,a,紧凑型车,法国,0,0,0,72,雪铁龙,1,轿车,33,11,汽油动力,1,燃油动力,9.58,16.18,1,1,1,2,1,合资,1,非豪华
4580,依维柯欧胜,329,南京依维柯,qk,轻客,意大利,1,0,0,144,依维柯,6,轻客,39,12,柴油动力,1,燃油动力,13.59,31.79,1,1,1,2,1,合资,1,非豪华
641,马自达2劲翔,176,长安马自达,a0,小型车,日本,0,0,0,58,马自达,1,轿车,81,11,汽油动力,1,燃油动力,8.18,11.58,1,1,1,2,1,合资,1,非豪华
3248,奔驰GLA,152,北京奔驰,suva,紧凑型SUV,德国,1,0,0,36,奔驰,2,SUV,49,11,汽油动力,1,燃油动力,26.48,39.9,1,1,1,2,1,合资,2,豪华
655,睿翼,11,一汽马自达,b,中型车,日本,0,0,0,58,马自达,1,轿车,81,11,汽油动力,1,燃油动力,16.48,24.98,1,1,1,2,1,合资,1,非豪华
656,奇骏,92,东风日产,suva,紧凑型SUV,日本,1,0,0,63,日产,2,SUV,81,11,汽油动力,1,燃油动力,17.98,27.33,1,1,1,2,1,合资,1,非豪华
657,科鲁兹,139,上汽通用雪佛兰,a,紧凑型车,美国,0,0,0,71,雪佛兰,1,轿车,1,11,汽油动力,1,燃油动力,8.99,16.99,1,1,1,2,1,合资,1,非豪华
659,嘉年华,43,长安福特,a0,小型车,美国,0,0,0,8,福特,1,轿车,1,11,汽油动力,1,燃油动力,7.28,12.29,1,1,1,2,1,合资,1,非豪华
3267,致悦,427,广汽菲克菲亚特,a,紧凑型车,意大利,0,0,0,11,菲亚特,1,轿车,39,11,汽油动力,1,燃油动力,10.08,16.88,1,1,1,2,1,合资,1,非豪华
668,君阁,51,东南汽车,mpv,MPV,日本,0,0,0,68,三菱,3,MPV,81,11,汽油动力,1,燃油动力,12.98,17.98,1,1,1,2,1,合资,1,非豪华
3288,Authentics,35,长安铃木,a,紧凑型车,日本,0,0,0,53,铃木,1,轿车,81,0,无数据,0,无数据,0,0,1,0,0,2,1,合资,1,非豪华
3286,起亚K4,57,东风悦达起亚,b,中型车,韩国,0,0,0,62,起亚,1,轿车,82,11,汽油动力,1,燃油动力,12.88,18.88,1,1,1,2,1,合资,1,非豪华
3290,昕动,162,上汽斯柯达,a,紧凑型车,捷克,1,0,0,67,斯柯达,1,轿车,420,11,汽油动力,1,燃油动力,6.99,13.69,1,1,1,2,1,合资,1,非豪华
3294,马自达3 昂克赛拉,176,长安马自达,a,紧凑型车,日本,1,0,0,58,马自达,1,轿车,81,11,汽油动力,1,燃油动力,11.29,16.89,1,1,1,2,1,合资,1,非豪华
3292,北京现代ix25,27,北京现代,suva0,小型SUV,韩国,1,0,0,12,现代,2,SUV,82,11,汽油动力,1,燃油动力,10.58,18.68,1,1,1,2,1,合资,1,非豪华
688,标致207,38,东风标致,a0,小型车,法国,0,0,0,13,标致,1,轿车,33,11,汽油动力,1,燃油动力,7.18,10.78,1,1,1,2,1,合资,1,非豪华
690,领翔,27,北京现代,b,中型车,韩国,0,0,0,12,现代,1,轿车,82,11,汽油动力,1,燃油动力,15.58,22.88,1,1,1,2,1,合资,1,非豪华
692,奥迪A4L,9,一汽-大众奥迪,b,中型车,德国,1,0,0,33,奥迪,1,轿车,49,11,汽油动力,1,燃油动力,27.28,57.81,1,1,1,2,1,合资,2,豪华
693,沃尔沃S80L,181,长安沃尔沃,c,中大型车,瑞典,0,0,0,70,沃尔沃,1,轿车,46,11,汽油动力,1,燃油动力,36.8,71.99,1,1,1,2,1,合资,2,豪华
694,锋范经典,32,广汽本田,a0,小型车,日本,0,0,0,14,本田,1,轿车,81,11,汽油动力,1,燃油动力,8.98,15.98,1,1,1,2,1,合资,1,非豪华
5008,科鲁泽,139,上汽通用雪佛兰,a,紧凑型车,美国,1,0,0,71,雪佛兰,1,轿车,1,11,汽油动力,1,燃油动力,8.99,12.29,1,1,1,2,1,合资,1,非豪华
5031,享域,151,东风本田,a,紧凑型车,日本,1,0,0,14,本田,1,轿车,81,11,汽油动力,1,燃油动力,9.98,13.68,1,1,1,2,1,合资,1,非豪华
5040,高尔夫·纯电,8,一汽-大众,a,紧凑型车,德国,1,0,0,1,大众,1,轿车,49,21,纯电动力,2,新能源,14.77,16.88,1,1,1,2,1,合资,1,非豪华
5057,依维柯褒迪新能源,329,南京依维柯,qk,轻客,意大利,1,0,0,144,依维柯,6,轻客,39,21,纯电动力,2,新能源,28.86,30.69,1,1,1,2,1,合资,1,非豪华
5061,探岳GTE,8,一汽-大众,suvb,中型SUV,德国,1,0,0,1,大众,2,SUV,49,22,PHEV,2,新能源,24.98,25.98,1,1,1,2,1,合资,1,非豪华
5062,迈腾GTE,8,一汽-大众,b,中型车,德国,1,0,0,1,大众,1,轿车,49,22,PHEV,2,新能源,25.39,26.89,1,1,1,2,1,合资,1,非豪华
5076,领动插电混动,27,北京现代,a,紧凑型车,韩国,1,0,0,12,现代,1,轿车,82,22,PHEV,2,新能源,15.78,17.88,1,1,1,2,1,合资,1,非豪华
5092,DS 9,357,长安标致雪铁龙,b,中型车,法国,2,0,0,169,DS,1,轿车,33,0,无数据,0,无数据,0,0,1,0,0,2,1,合资,2,豪华
5094,宝来·纯电,8,一汽-大众,a,紧凑型车,德国,1,0,0,1,大众,1,轿车,49,21,纯电动力,2,新能源,13.68,14.68,1,1,1,2,1,合资,1,非豪华
2853,日产ZN厢式车,173,郑州日产,dp,低端皮卡,日本,0,0,0,63,日产,4,皮卡,81,11,汽油动力,1,燃油动力,14.88,19.38,1,1,1,2,1,合资,1,非豪华
2863,翼虎,43,长安福特,suva,紧凑型SUV,美国,1,0,0,8,福特,2,SUV,1,11,汽油动力,1,燃油动力,16.98,27.58,1,1,1,2,1,合资,1,非豪华
2871,翼搏,43,长安福特,suva0,小型SUV,美国,1,0,0,8,福特,2,SUV,1,11,汽油动力,1,燃油动力,7.98,15.58,1,1,1,2,1,合资,1,非豪华
2886,起亚K3,57,东风悦达起亚,a,紧凑型车,韩国,1,0,0,62,起亚,1,轿车,82,11,汽油动力,1,燃油动力,9.68,15.08,1,1,1,2,1,合资,1,非豪华
2896,昂科拉,93,上汽通用别克,suva0,小型SUV,美国,1,0,0,38,别克,2,SUV,1,11,汽油动力,1,燃油动力,12.59,19.69,1,1,1,2,1,合资,1,非豪华
4609,沃尔沃XC60新能源,367,沃尔沃亚太,suvb,中型SUV,瑞典,1,0,0,70,沃尔沃,2,SUV,46,22,PHEV,2,新能源,52.79,60.99,1,1,1,2,1,合资,2,豪华
4610,DS 7,357,长安标致雪铁龙,suva,紧凑型SUV,法国,1,0,0,169,DS,2,SUV,33,11,汽油动力,1,燃油动力,20.89,31.99,1,1,1,2,1,合资,2,豪华
4615,ENCINO 昂希诺,27,北京现代,suva0,小型SUV,韩国,1,0,0,12,现代,2,SUV,82,11,汽油动力,1,燃油动力,12.99,15.59,1,1,1,2,1,合资,1,非豪华
3304,奥迪Q4,9,一汽-大众奥迪,suva,紧凑型SUV,德国,2,0,0,33,奥迪,2,SUV,49,0,无数据,0,无数据,0,0,1,0,0,2,1,合资,2,豪华
3309,DS 5LS,357,长安标致雪铁龙,a,紧凑型车,法国,1,0,0,169,DS,1,轿车,33,11,汽油动力,1,燃油动力,14.69,24.69,1,1,1,2,1,合资,2,豪华
4645,丰田C-HR,155,广汽丰田,suva0,小型SUV,日本,1,0,0,3,丰田,2,SUV,81,11,汽油动力,1,燃油动力,14.18,18.08,1,1,1,2,1,合资,1,非豪华
4646,奕泽IZOA,40,一汽丰田,suva0,小型SUV,日本,1,0,0,3,丰田,2,SUV,81,11,汽油动力,1,燃油动力,14.58,17.68,1,1,1,2,1,合资,1,非豪华
4663,捷豹E-PACE,376,奇瑞捷豹路虎,suva,紧凑型SUV,英国,1,0,0,44,捷豹,2,SUV,44,11,汽油动力,1,燃油动力,28.18,38.58,1,1,1,2,1,合资,2,豪华
3324,DS 6,357,长安标致雪铁龙,suva,紧凑型SUV,法国,1,0,0,169,DS,2,SUV,33,11,汽油动力,1,燃油动力,19.39,30.19,1,1,1,2,1,合资,2,豪华
4654,索纳塔插电混动,27,北京现代,b,中型车,韩国,1,0,0,12,现代,1,轿车,82,22,PHEV,2,新能源,22.28,25.68,1,1,1,2,1,合资,1,非豪华
4658,宝马X3,29,华晨宝马,suvb,中型SUV,德国,1,0,0,15,宝马,2,SUV,49,11,汽油动力,1,燃油动力,38.98,58.58,1,1,1,2,1,合资,2,豪华
4673,大指挥官,319,广汽菲克Jeep,suvb,中型SUV,美国,1,0,0,46,Jeep,2,SUV,1,11,汽油动力,1,燃油动力,27.98,40.98,1,1,1,2,1,合资,1,非豪华
4674,T-ROC探歌,8,一汽-大众,suva,紧凑型SUV,德国,1,0,0,1,大众,2,SUV,49,11,汽油动力,1,燃油动力,13.58,20.38,1,1,1,2,1,合资,1,非豪华
3335,创酷,139,上汽通用雪佛兰,suva0,小型SUV,美国,1,0,0,71,雪佛兰,2,SUV,1,11,汽油动力,1,燃油动力,9.99,16.39,1,1,1,2,1,合资,1,非豪华
4685,云逸 C4 AIRCROSS,37,东风雪铁龙,suva0,小型SUV,法国,1,0,0,72,雪铁龙,2,SUV,33,11,汽油动力,1,燃油动力,10.68,15.68,1,1,1,2,1,合资,1,非豪华
3347,福睿斯,43,长安福特,a,紧凑型车,美国,1,0,0,8,福特,1,轿车,1,11,汽油动力,1,燃油动力,7.98,12.23,1,1,1,2,1,合资,1,非豪华
4690,柯米克,162,上汽斯柯达,suva0,小型SUV,捷克,1,0,0,67,斯柯达,2,SUV,420,11,汽油动力,1,燃油动力,8.99,12.59,1,1,1,2,1,合资,1,非豪华
4691,途达,173,郑州日产,suvb,中型SUV,日本,1,0,0,63,日产,2,SUV,81,11,汽油动力,1,燃油动力,16.98,24.83,1,1,1,2,1,合资,1,非豪华
2034,唯雅诺,301,福建奔驰,mpv,MPV,德国,0,0,0,36,奔驰,3,MPV,49,11,汽油动力,1,燃油动力,39.8,68.9,1,1,1,2,1,合资,2,豪华
3385,起亚K3S,57,东风悦达起亚,a,紧凑型车,韩国,0,0,0,62,起亚,1,轿车,82,11,汽油动力,1,燃油动力,10.18,14.38,1,1,1,2,1,合资,1,非豪华
770,RAV4荣放,40,一汽丰田,suva,紧凑型SUV,日本,1,0,0,3,丰田,2,SUV,81,22,PHEV,2,新能源,17.48,27.28,1,1,1,2,1,合资,1,非豪华
771,汉兰达,155,广汽丰田,suvb,中型SUV,日本,1,0,0,3,丰田,2,SUV,81,11,汽油动力,1,燃油动力,23.98,42.98,1,1,1,2,1,合资,1,非豪华
772,昊锐,162,上汽斯柯达,b,中型车,捷克,0,0,0,67,斯柯达,1,轿车,420,11,汽油动力,1,燃油动力,17.19,27.13,1,1,1,2,1,合资,1,非豪华
5102,凯迪拉克XT6,122,上汽通用凯迪拉克,suvc,中大型SUV,美国,1,0,0,47,凯迪拉克,2,SUV,1,11,汽油动力,1,燃油动力,41.97,54.97,1,1,1,2,1,合资,2,豪华
792,雪铁龙C5,37,东风雪铁龙,b,中型车,法国,1,0,0,72,雪铁龙,1,轿车,33,11,汽油动力,1,燃油动力,16.99,30.09,1,1,1,2,1,合资,1,非豪华
5111,昂希诺纯电动,27,北京现代,suva0,小型SUV,韩国,1,0,0,12,现代,2,SUV,82,21,纯电动力,2,新能源,17.28,19.88,1,1,1,2,1,合资,1,非豪华
2086,玛驰,92,东风日产,a0,小型车,日本,0,0,0,63,日产,1,轿车,81,11,汽油动力,1,燃油动力,5.98,8.75,1,1,1,2,1,合资,1,非豪华
2084,威霆,301,福建奔驰,mpv,MPV,德国,1,0,0,36,奔驰,3,MPV,49,11,汽油动力,1,燃油动力,28.98,38.9,1,1,1,2,1,合资,2,豪华
5118,雷诺 e诺,375,东风雷诺,suva0,小型SUV,法国,1,0,0,10,雷诺,2,SUV,33,21,纯电动力,2,新能源,6.18,7.18,1,1,1,2,1,合资,1,非豪华
5137,捷达VA3,560,一汽-大众捷达,a,紧凑型车,德国,1,0,0,358,捷达,1,轿车,49,11,汽油动力,1,燃油动力,6.58,9.28,1,1,1,2,1,合资,1,非豪华
5138,捷达VS5,560,一汽-大众捷达,suva,紧凑型SUV,德国,1,0,0,358,捷达,2,SUV,49,11,汽油动力,1,燃油动力,8.48,11.28,1,1,1,2,1,合资,1,非豪华
5188,起亚K3新能源,57,东风悦达起亚,a,紧凑型车,韩国,1,0,0,62,起亚,1,轿车,82,22,PHEV,2,新能源,20.98,21.88,1,1,1,2,1,合资,1,非豪华
5198,沃尔沃XC40,367,沃尔沃亚太,suva,紧凑型SUV,瑞典,1,0,0,70,沃尔沃,2,SUV,46,11,汽油动力,1,燃油动力,26.48,38.58,1,1,1,2,1,合资,2,豪华
5199,创界,139,上汽通用雪佛兰,suva,紧凑型SUV,美国,1,0,0,71,雪佛兰,2,SUV,1,11,汽油动力,1,燃油动力,13.99,17.99,1,1,1,2,1,合资,1,非豪华
5190,朗逸纯电,58,上汽大众,a,紧凑型车,德国,1,0,0,1,大众,1,轿车,49,21,纯电动力,2,新能源,14.89,14.89,1,1,1,2,1,合资,1,非豪华
